시도명,시군구명,읍면동명,삭제일자
전라북도,이리시,석암동,1995-05-10
전라북도,이리시,계문동,1988-04-23
전라북도,이리시,북일동,1988-04-23
전라북도,이리시,삼성동,1988-04-23
전라북도,정주시,,1995-01-01
전라북도,정주시,수성동,1995-01-01
전라북도,정주시,장명동,1995-01-01
전라북도,정주시,상동,1995-01-01
전라북도,정주시,시기동,1995-01-01
전라북도,정주시,연지동,1995-01-01
전라북도,정주시,농소동,1995-01-01
전라북도,정주시,하모동,1995-01-01
전라북도,정주시,상평동,1995-01-01
전라북도,정주시,과교동,1995-01-01
전라북도,정주시,삼산동,1995-01-01
전라북도,정주시,진산동,1995-01-01
전라북도,정주시,금붕동,1995-01-01
전라북도,정주시,송산동,1995-01-01
전라북도,정주시,신월동,1995-01-01
전라북도,정주시,용산동,1995-01-01
전라북도,정주시,교암동,1995-01-01
전라북도,정주시,부전동,1995-01-01
전라북도,정주시,쌍암동,1995-01-01
전라북도,정주시,내장동,1995-01-01
전라북도,정주시,영파동,1995-01-01
전라북도,정주시,하북동,1995-01-01
전라북도,정주시,구룡동,1995-01-01
전라북도,정주시,흑암동,1995-01-01
전라북도,정주시,용계동,1995-01-01
전라북도,정주시,공평동,1995-01-01
전라북도,정주시,망제동,1995-01-01
전라북도,정주시,신정동,1995-01-01
전라북도,정주시,시기1동,1988-04-23
전라북도,정주시,시기2동,1988-04-23
전라북도,정주시,시기3동,1988-04-23
전라북도,정주시,정일동,1988-04-23
전라북도,정읍시,,
전라남도,영암군,서호면,
전라남도,영암군,서호면,
전라남도,영암군,서호면,
전라남도,영암군,서호면,
전라남도,영암군,서호면,
전라남도,영암군,서호면,
전라남도,영암군,서호면,
전라북도,익산시,춘포면,
전라북도,익산시,춘포면,1996-01-01
전라북도,익산시,춘포면,
전라북도,익산시,춘포면,
전라북도,익산시,춘포면,
전라북도,익산시,춘포면,
전라북도,익산시,춘포면,
전라북도,익산시,춘포면,
전라북도,익산시,춘포면,
전라북도,익산시,춘포면,
전라북도,익산시,춘포면,
전라북도,익산시,춘포면,
전라북도,익산시,춘포면,
전라북도,익산시,삼기면,
전라북도,익산시,삼기면,
전라북도,익산시,삼기면,
전라북도,익산시,삼기면,
전라북도,익산시,삼기면,
전라북도,익산시,삼기면,
전라북도,익산시,삼기면,
전라북도,익산시,용동면,
전라북도,익산시,용동면,
전라북도,익산시,용동면,
전라북도,익산시,용동면,
전라북도,익산시,용동면,
전라북도,익산시,용동면,
전라북도,익산시,용동면,
전라북도,익산시함열출,,1995-05-10
전라북도,이리시,,1995-05-10
전라북도,이리시,창인동1가,1995-05-10
전라북도,이리시,창인동2가,1995-05-10
전라북도,이리시,중앙동1가,1995-05-10
전라북도,이리시,중앙동2가,1995-05-10
전라북도,이리시,중앙동3가,1995-05-10
전라북도,이리시,인화동1가,1995-05-10
전라북도,이리시,인화동2가,1995-05-10
전라북도,이리시,남중동,1995-05-10
전라북도,이리시,모현동1가,1995-05-10
전라북도,이리시,모현동2가,1995-05-10
전라북도,이리시,창인동,1989-04-27
전라북도,이리시,중앙동,1989-04-27
전라북도,이리시,평화동,1995-05-10
전라북도,이리시,갈산동,1995-05-10
전라북도,이리시,주현동,1995-05-10
전라북도,이리시,인화동,1989-04-27
전라북도,이리시,동산동,1995-05-10
전라북도,이리시,마동,1995-05-10
전라북도,고창군,고수면,
전라북도,고창군,고수면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,아산면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,무장면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,공음면,
전라북도,고창군,상하면,
전라북도,고창군,상하면,
전라북도,고창군,상하면,
전라북도,고창군,상하면,
전라북도,고창군,상하면,
전라북도,고창군,상하면,
전라북도,고창군,상하면,
전라북도,고창군,상하면,
전라북도,고창군,상하면,
전라북도,고창군,상하면,
전라북도,고창군,해리면,
전라북도,고창군,해리면,
전라북도,고창군,해리면,
전라북도,고창군,해리면,
전라북도,고창군,해리면,
전라북도,고창군,해리면,
전라북도,고창군,해리면,
전라북도,고창군,해리면,
전라북도,고창군,해리면,
전라북도,고창군,해리면,
전라북도,남원시,동면,1998-05-01
전라북도,정읍시,장명동,
전라북도,정읍시,상동,
전라북도,정읍시,시기동,
전라북도,정읍시,연지동,
전라북도,정읍시,농소동,
전라북도,남원시,주생면,
전라북도,정읍시,상평동,
부산광역시,서구,남부민동,
부산광역시,서구,암남동,
부산광역시,동구,,
부산광역시,동구,초량동,
부산광역시,동구,수정동,
부산광역시,동구,좌천동,
부산광역시,동구,범일동,
부산광역시,영도구,,
부산광역시,영도구,대교동1가,
부산광역시,영도구,대교동2가,
부산광역시,영도구,대평동1가,
부산광역시,영도구,대평동2가,
부산광역시,영도구,남항동1가,
부산광역시,영도구,남항동2가,
부산광역시,영도구,남항동3가,
부산광역시,영도구,영선동1가,
부산광역시,영도구,영선동2가,
부산광역시,영도구,영선동3가,
부산광역시,영도구,영선동4가,
부산광역시,영도구,신선동1가,
부산광역시,영도구,신선동2가,
부산광역시,영도구,신선동3가,
부산광역시,영도구,봉래동1가,
부산광역시,영도구,봉래동2가,
부산광역시,영도구,봉래동3가,
부산광역시,영도구,봉래동4가,
부산광역시,영도구,봉래동5가,
부산광역시,영도구,청학동,
부산광역시,영도구,동삼동,
부산광역시,부산진구,,
부산광역시,부산진구,양정동,
부산광역시,부산진구,전포동,
부산광역시,부산진구,부전동,
부산광역시,부산진구,범천동,
부산광역시,부산진구,범전동,
부산광역시,부산진구,연지동,
부산광역시,부산진구,초읍동,
부산광역시,부산진구,부암동,
부산광역시,부산진구,당감동,
부산광역시,부산진구,가야동,
부산광역시,부산진구,개금동,
부산광역시,동래구,,
부산광역시,동래구,명장동,
부산광역시,동래구,안락동,
부산광역시,동래구,칠산동,
부산광역시,동래구,낙민동,
부산광역시,동래구,복천동,
부산광역시,동래구,수안동,
부산광역시,동래구,명륜동,
부산광역시,동래구,온천동,
부산광역시,동래구,사직동,
경기도,부천군,소사읍,1988-04-23
경기도,부천군,소사읍,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,소래면,1988-04-23
경기도,부천군,오정면,1988-04-23
경기도,부천군,오정면,1988-04-23
경기도,부천군,오정면,1988-04-23
경기도,부천군,오정면,1988-04-23
경기도,부천군,오정면,1988-04-23
경기도,부천군,오정면,1988-04-23
경기도,부천군,오정면,1988-04-23
경기도,부천군,오정면,1988-04-23
경기도,부천군,오정면,1988-04-23
경기도,부천군,오정면,1988-04-23
경기도,부천군,오정면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,계양면,1988-04-23
경기도,부천군,영종면,1988-04-23
경기도,부천군,영종면,1988-04-23
경기도,부천군,영종면,1988-04-23
경기도,부천군,영종면,1988-04-23
경기도,부천군,영종면,1988-04-23
경기도,부천군,북도면,1988-04-23
경기도,부천군,북도면,1988-04-23
경기도,부천군,북도면,1988-04-23
경기도,부천군,북도면,1988-04-23
경기도,부천군,북도면,1988-04-23
경기도,부천군,용유면,1988-04-23
경기도,부천군,용유면,1988-04-23
경기도,부천군,용유면,1988-04-23
경기도,부천군,용유면,1988-04-23
경기도,부천군,용유면,1988-04-23
경기도,부천군,덕적면,1988-04-23
경기도,부천군,덕적면,1988-04-23
경기도,부천군,덕적면,1988-04-23
부산직할시,동래구,연산4동,1988-04-23
광주직할시,광산구,송치동,1995-01-01
광주직할시,광산구,산수동,1995-01-01
전라남도,순천시,주암면,1995-08-10
전라남도,순천시,주암면,
전라남도,담양군,남면,2019-02-20
전라남도,담양군,남면,2019-02-20
전라남도,담양군,남면,2019-02-20
전라남도,담양군,남면,2019-02-20
전라남도,담양군,남면,2019-02-20
전라남도,담양군,남면,2019-02-20
전라남도,담양군,남면,2019-02-20
전라남도,담양군,남면,2019-02-20
전라남도,담양군,남면,2019-02-20
전라남도,담양군,남면,1990-12-20
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,창평면,
전라남도,담양군,대덕면,
전라남도,담양군,대덕면,
전라남도,담양군,대덕면,
전라남도,담양군,대덕면,
전라남도,담양군,대덕면,
전라남도,담양군,대덕면,
전라남도,담양군,대덕면,
전라남도,담양군,대덕면,
전라남도,담양군,대덕면,
전라남도,담양군,대덕면,
전라남도,담양군,대덕면,
전라남도,담양군,대덕면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,1988-04-23
전라남도,담양군,무정면,1988-04-23
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,담양군,무정면,
전라남도,해남군,마산면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,몽탄면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,청계면,
전라남도,무안군,현경면,
전라남도,무안군,현경면,1988-04-23
전라남도,무안군,현경면,
전라남도,무안군,현경면,
전라남도,무안군,현경면,
전라남도,무안군,현경면,
전라남도,무안군,현경면,
전라남도,무안군,현경면,
전라남도,무안군,현경면,
전라남도,무안군,현경면,
전라남도,무안군,현경면,
전라남도,무안군,현경면,
전라남도,무안군,현경면,
전라남도,무안군,현경면,
전라남도,무안군,망운면,
전라남도,무안군,망운면,1988-04-23
전라남도,무안군,망운면,1988-04-23
전라남도,무안군,망운면,1988-04-23
전라남도,무안군,망운면,1988-04-23
전라남도,무안군,망운면,1988-04-23
전라남도,무안군,망운면,
전라남도,무안군,망운면,
전라남도,무안군,망운면,
전라남도,무안군,망운면,
전라남도,무안군,망운면,
전라남도,무안군,해제면,
전라남도,무안군,해제면,
전라남도,무안군,해제면,
전라남도,무안군,해제면,
전라남도,무안군,해제면,
전라남도,무안군,해제면,
전라남도,무안군,해제면,
전라남도,무안군,해제면,
전라남도,무안군,해제면,
전라남도,여천군,쌍봉면,1988-04-23
전라남도,담양군,대전면,
전라남도,곡성군,,
전라남도,곡성군,곡성면,1988-04-23
전라남도,곡성군,곡성면,1988-04-23
전라남도,곡성군,곡성면,1988-04-23
충청남도,천안군,북면,1995-05-10
전라남도,강진군,작천면,
전라남도,강진군,작천면,
전라남도,강진군,작천면,
전라남도,강진군,작천면,
전라남도,강진군,작천면,
전라남도,강진군,작천면,
전라남도,강진군,작천면,
전라남도,강진군,작천면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,병영면,
전라남도,강진군,옴천면,
전라남도,강진군,옴천면,
전라남도,강진군,옴천면,
전라남도,강진군,옴천면,
전라남도,강진군,옴천면,
전라남도,강진군,옴천면,
전라남도,강진군,옴천면,
전라남도,강진군,옴천면,
전라남도,강진군,마량면,
전라남도,강진군,마량면,1989-12-09
전라남도,강진군,마량면,
전라남도,강진군,마량면,
전라남도,강진군,마량면,
전라남도,강진군,마량면,
전라남도,강진군,마량면,
전라남도,해남군,,
전라남도,해남군,해남읍,
전라남도,해남군,해남읍,
전라남도,해남군,해남읍,
전라남도,해남군,해남읍,
전라남도,해남군,해남읍,
전라남도,해남군,해남읍,
전라남도,해남군,해남읍,
전라남도,해남군,해남읍,
전라남도,해남군,해남읍,
전라남도,해남군,해남읍,
전라남도,해남군,해남읍,
전라북도,익산시,함라면,
전라북도,익산시,함라면,
전라북도,익산시,함라면,
전라북도,익산시,함라면,
전라북도,익산시,함라면,
전라북도,익산시,웅포면,
전라북도,익산시,웅포면,
전라북도,익산시,웅포면,
전라북도,익산시,웅포면,
전라북도,익산시,웅포면,
전라북도,익산시,웅포면,
전라북도,익산시,웅포면,
전라북도,익산시,웅포면,
전라북도,익산시,성당면,
전라북도,익산시,성당면,
전라북도,익산시,성당면,
전라북도,익산시,성당면,
전라북도,익산시,성당면,
전라북도,익산시,성당면,
전라북도,익산시,성당면,
전라북도,익산시,성당면,
전라북도,익산시,용안면,
전라북도,익산시,용안면,
전라북도,익산시,용안면,
전라북도,익산시,용안면,
전라북도,익산시,용안면,
전라북도,익산시,용안면,
전라북도,익산시,용안면,
전라북도,익산시,용안면,
전라북도,익산시,용안면,
전라북도,익산시,용안면,
전라북도,익산시,용안면,
전라북도,익산시,용안면,
전라북도,익산시,낭산면,
전라북도,익산시,낭산면,
전라북도,익산시,낭산면,
전라북도,익산시,낭산면,
전라북도,익산시,낭산면,
전라북도,익산시,낭산면,
전라북도,익산시,낭산면,
전라북도,익산시,낭산면,
전라북도,익산시,망성면,
전라북도,익산시,망성면,
전라북도,익산시,망성면,
전라북도,익산시,망성면,
전라북도,익산시,망성면,
전라북도,익산시,망성면,
전라북도,익산시,망성면,
전라북도,익산시,여산면,
전라북도,익산시,여산면,
전라북도,익산시,여산면,
전라북도,익산시,여산면,
전라북도,익산시,여산면,
전라북도,익산시,여산면,
전라북도,익산시,여산면,
전라북도,익산시,금마면,
전라북도,익산시,금마면,
전라북도,익산시,금마면,
전라북도,익산시,금마면,
전라북도,익산시,금마면,
전라북도,익산시,금마면,
전라북도,익산시,금마면,
전라북도,익산시,금마면,
전라북도,익산시,왕궁면,
전라북도,익산시,왕궁면,
전라북도,익산시,왕궁면,
전라북도,익산시,왕궁면,
전라북도,익산시,왕궁면,
전라북도,익산시,왕궁면,
전라남도,무안군,자은면,1988-04-23
전라남도,해남군,북평면,1988-04-23
전라남도,해남군,북평면,1988-04-23
전라남도,해남군,북평면,1988-04-23
전라남도,해남군,북평면,1988-04-23
전라남도,해남군,북평면,1988-04-23
전라남도,해남군,북평면,1988-04-23
전라남도,해남군,북평면,
전라북도,정읍시,과교동,
전라북도,정읍시,삼산동,
전라북도,정읍시,진산동,
전라북도,정읍시,금붕동,
전라북도,정읍시,송산동,
전라북도,정읍시,신월동,
전라북도,정읍시,용산동,
전라북도,정읍시,교암동,
전라북도,정읍시,부전동,
전라북도,정읍시,쌍암동,
전라북도,정읍시,내장동,
전라북도,정읍시,영파동,
전라북도,정읍시,하북동,
전라북도,정읍시,구룡동,
전라북도,정읍시,흑암동,
전라북도,정읍시,용계동,
전라북도,정읍시,공평동,
전라북도,정읍시,망제동,
전라북도,정읍시,신정동,
전라북도,정읍시,신태인읍,
전라북도,정읍시,신태인읍,
전라북도,정읍시,신태인읍,
전라북도,정읍시,신태인읍,
전라북도,정읍시,신태인읍,
전라북도,정읍시,신태인읍,
전라북도,정읍시,신태인읍,
전라북도,정읍시,신태인읍,
전라북도,정읍시,신태인읍,
전라북도,정읍시,신태인읍,
전라북도,정읍시,신태인읍,
전라북도,정읍시,신태인읍,
전라북도,정읍시,북면,
전라북도,정읍시,북면,
전라북도,정읍시,북면,
전라북도,정읍시,북면,
전라북도,정읍시,북면,
전라북도,정읍시,북면,
전라북도,정읍시,북면,
전라북도,정읍시,북면,
전라북도,정읍시,북면,
전라북도,정읍시,북면,
전라북도,정읍시,북면,
전라북도,정읍시,입암면,
전라북도,정읍시,입암면,
전라북도,정읍시,입암면,
전라북도,정읍시,입암면,
전라북도,정읍시,입암면,
전라북도,정읍시,입암면,
전라북도,정읍시,입암면,
전라북도,정읍시,입암면,
전라북도,정읍시,입암면,
전라북도,정읍시,입암면,
전라북도,정읍시,입암면,
전라북도,고창군,흥덕면,
전라북도,고창군,흥덕면,
전라북도,고창군,흥덕면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,성내면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,1988-04-23
전라북도,고창군,신림면,1988-04-23
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,신림면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,고창군,부안면,
전라북도,부안군,,
전라북도,부안군,산내면,1988-04-23
전라북도,부안군,산내면,1988-04-23
전라북도,부안군,산내면,1988-04-23
전라북도,부안군,산내면,1988-04-23
전라북도,부안군,산내면,1988-04-23
전라북도,부안군,산내면,1988-04-23
전라북도,부안군,산내면,1988-04-23
전라북도,부안군,산내면,1988-04-23
전라북도,부안군,산내면,1988-04-23
전라북도,부안군,산내면,1988-04-23
전라북도,부안군,산내면,1988-04-23
전라북도,부안군,부안읍,
전라북도,부안군,부안읍,
전라북도,부안군,부안읍,
전라북도,부안군,부안읍,
전라북도,부안군,부안읍,
전라북도,부안군,부안읍,
전라북도,완주군,조촌면,1988-04-23
전라북도,완주군,조촌면,1988-04-23
전라북도,완주군,조촌면,1988-04-23
전라북도,완주군,조촌면,1988-04-23
전라북도,완주군,삼례읍,
전라북도,익산시,왕궁면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,주암면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,송광면,
전라남도,순천시,외서면,
전라남도,순천시,외서면,
전라남도,순천시,외서면,
전라남도,순천시,외서면,
전라남도,순천시,외서면,
전라남도,순천시,외서면,
전라남도,순천시,외서면,
전라남도,순천시,외서면,
전라남도,순천시,외서면,
전라남도,순천시,낙안면,
전라남도,순천시,낙안면,
전라남도,순천시,낙안면,
전라남도,순천시,낙안면,
전라남도,순천시,낙안면,
전라남도,순천시,낙안면,
전라남도,순천시,낙안면,
전라남도,화순군,동복면,
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,남면,2019-12-30
전라남도,화순군,동면,
전라남도,화순군,동면,1988-04-23
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,화순군,동면,
전라남도,장흥군,,
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,관산면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,대덕면,1988-04-23
전라남도,장흥군,장흥읍,
전라남도,담양군,고서면,
전라남도,나주시,석현동,
전라남도,나주시,청동,
전라남도,나주시,남외동,
전라남도,나주시,죽림동,
전라남도,나주시,삼도동,
전라남도,나주시,영산동,
전라남도,여천군,돌산면,1988-04-23
전라남도,여천군,돌산면,1988-04-23
충청남도,천안군,북면,1995-05-10
충청남도,천안군,북면,1995-05-10
충청남도,천안군,북면,1995-05-10
충청남도,천안군,북면,1995-05-10
충청남도,천안군,북면,1995-05-10
충청남도,천안군,북면,1995-05-10
충청남도,천안군,성남면,1995-05-10
충청남도,천안군,성남면,1995-05-10
충청남도,천안군,성남면,1995-05-10
충청남도,천안군,성남면,1995-05-10
충청남도,천안군,성남면,1995-05-10
충청남도,천안군,성남면,1995-05-10
충청남도,천안군,성남면,1995-05-10
충청남도,천안군,성남면,1995-05-10
충청남도,천안군,성남면,1995-05-10
충청남도,천안군,성남면,1995-05-10
충청남도,천안군,수신면,1995-05-10
충청남도,천안군,수신면,1995-05-10
충청남도,천안군,수신면,1995-05-10
충청남도,천안군,수신면,1995-05-10
충청남도,천안군,수신면,1995-05-10
충청남도,천안군,수신면,1995-05-10
충청남도,천안군,수신면,1995-05-10
충청남도,천안군,병천면,1995-05-10
충청남도,천안군,병천면,1995-05-10
충청남도,천안군,병천면,1995-05-10
충청남도,천안군,병천면,1995-05-10
충청남도,천안군,병천면,1995-05-10
충청남도,천안군,병천면,1995-05-10
충청남도,천안군,병천면,1995-05-10
충청남도,천안군,병천면,1995-05-10
충청남도,천안군,병천면,1995-05-10
충청남도,천안군,병천면,1995-05-10
충청남도,천안군,동면,1995-05-10
충청남도,천안군,동면,1995-05-10
충청남도,천안군,동면,1995-05-10
충청남도,천안군,동면,1995-05-10
충청남도,천안군,동면,1995-05-10
전라북도,임실군,임실면,1988-04-23
전라북도,임실군,임실면,1988-04-23
전라북도,임실군,임실면,1988-04-23
전라북도,임실군,임실면,1988-04-23
전라북도,임실군,임실면,1988-04-23
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,임실읍,
전라북도,임실군,청웅면,
전라북도,임실군,청웅면,
전라북도,임실군,청웅면,
전라북도,임실군,청웅면,
전라북도,임실군,청웅면,
전라북도,임실군,청웅면,
전라북도,임실군,청웅면,
전라북도,임실군,청웅면,
전라북도,임실군,청웅면,
전라북도,임실군,운암면,
전라북도,임실군,운암면,
전라북도,임실군,운암면,
전라북도,임실군,운암면,
전라북도,임실군,운암면,
